s	Product	Department	Dept_Name	Year	Month	Sales	Transactions	Items
170	Watermelon Crimson Organic	2	PRODUCE	2011	9	1990.39	335	376
20647900000	O.SkinlessBonelessChick.Breast	13	MEAT	2010	12	1990.17	158	170
8011	WEDGE CLASS	15	MISC P/I	2011	2	1990	62	73
40111	16JCE O.Clays Concoction Large	14	JUICE BAR	2015	4	1989.96	248	247
20700800000	Clothing	9	GEN MERCH	2010	6	1989.55	131	133
13612	NUTS Almonds Roasted Salted	3	BULK	2014	12	1989.55	239	239
93	White Baguette	17	BAKEHOUSE	2014	10	1989.51	708	721
20295000000	The Works Burrito 	8	DELI	2015	6	1989.51	231	248
3338322236	O.Blueberries pkg	2	PRODUCE	2012	1	1989.45	368	426
1460134200	Salted Butter 16oz Hope	4	REF GROCERY	2013	5	1989.42	412	448
20501000000	Mild Cheddar rBST-Free	5	CHEESE	2013	9	1989.42	618	661
20680000000	Salmon Atlantic Fillet	16	FISH&SEAFOOD	2011	3	1989.37	142	150
20060600000	Organic Medjool Dates	2	PRODUCE	2012	1	1989.35	299	325
358	Brussels Sprouts Organic	2	PRODUCE	2016	9	1989.26	329	326
3025	Raw Honey 47oz HA	1	PACKAGED GROCERY	2012	9	1989.22	145	153
13697	NUTS Walnut Pieces Raw	3	BULK	2012	7	1989.21	448	446
2428490811	O.Whole Strawberries 10oz Sno	6	FROZEN	2011	5	1989.09	437	628
1029	ACQUA Water Gallon Bulk	1	PACKAGED GROCERY	2016	10	1989	1617	1750
15530	SWEETENER Maple Syrup B	3	BULK	2016	2	1988.85	206	222
65357132312	4# Bag O.Valencia Oranges	2	PRODUCE	2012	12	1988.68	314	330
13638	NUTS Cashews Whole Raw Organic	3	BULK	2016	5	1988.54	173	175
3338390205	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2011	6	1988.52	888	907
80245800077	O.Mini Heirloom Tomatoes pkg.	2	PRODUCE	2012	2	1988.27	511	521
78696901002	Robust EVOlive Oil 25.4oz Napa	1	PACKAGED GROCERY	2015	5	1988.01	196	199
20681800000	King Salmon 	16	FISH&SEAFOOD	2010	11	1987.88	98	111
82202300003	O.Whole Milk Glass 64oz CedSum	4	REF GROCERY	2012	2	1987.85	319	376
530	Mushroom White Button Organic	2	PRODUCE	2016	10	1987.82	924	924
9396651225	Organic 2% Milk 64oz OV	4	REF GROCERY	2011	3	1987.79	460	510
557	Scallions/Green Onions Organic	2	PRODUCE	2015	7	1987.62	844	865
3338390001	3# Bag O.Yellow Onions	2	PRODUCE	2010	3	1987.56	580	590
20637200000	Ground Turkey Breast	13	MEAT	2015	11	1987.45	285	319
61046210072	3# Bag O.Pink Lady Apples	2	PRODUCE	2010	12	1987.38	348	361
6895809111	CoQ10 100mg 2-pk NatF	10	SUPPLEMENTS	2010	1	1987.29	69	71
20130400000	O.Emerald Sesame Kale	8	DELI	2016	6	1987.28	590	677
20637200000	Ground Turkey Breast	13	MEAT	2011	4	1987.03	301	325
9492251241	Eggs O.Dozen Harmony	4	REF GROCERY	2010	3	1987.02	453	483
17564	COFFEE Mind Body Soul/EE	3	BULK	2014	5	1986.99	236	245
13647	NUTS Mixed Deluxe Roasted	3	BULK	2014	1	1986.92	247	247
20268100000	Toasted Garbanzo Salad	8	DELI	2012	5	1986.88	411	414
20123100000	Tuna & Peas Pasta Salad	8	DELI	2012	1	1986.86	510	529
20687200000	Walleye Fillet	16	FISH&SEAFOOD	2013	1	1986.78	149	155
9396613000	O.Unsalted Butter 16oz OV 	4	REF GROCERY	2011	8	1986.45	291	320
20568700000	Cello Shredded Parmesan	5	CHEESE	2015	5	1986.26	690	760
20635400000	Cut-Up Whole Chicken 	13	MEAT	2010	6	1986.22	193	221
20500300000	Pasture Pride Sharp Cheddar	5	CHEESE	2016	12	1986.12	450	486
15530	SWEETENER Maple Syrup B	3	BULK	2015	6	1985.66	206	218
147	Black Mission Fig Organic	2	PRODUCE	2016	8	1985.65	303	313
279	CITRUS Lemon	2	PRODUCE	2014	11	1985.6	1258	1262
20700200000	Bags/Purses	9	GEN MERCH	2010	5	1985.37	228	256
3025	Raw Honey 47oz HA	1	PACKAGED GROCERY	2015	11	1985.31	129	129
3025	Raw Honey 47oz HA	1	PACKAGED GROCERY	2015	2	1985.31	121	126
9396651245	Org.Skim Milk 64oz OV	4	REF GROCERY	2010	4	1985.22	459	519
3338301229	3# Bag O.Fuji Apples	2	PRODUCE	2015	1	1985.21	278	279
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2014	2	1985.16	260	281
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2014	6	1985.16	259	284
20634600000	Boneless Chicken Thighs TrayPk	13	MEAT	2011	7	1985.16	233	349
20620300000	Uncured Regular Bacon	13	MEAT	2014	11	1985.05	353	372
13685	NUTS Pinenuts Organic	3	BULK	2012	12	1984.93	179	177
40121	16JCE O.Green Gulp Large	14	JUICE BAR	2016	3	1984.85	237	242
82969600054	LowMerc.Albacore Tuna NSA 5oz	1	PACKAGED GROCERY	2013	3	1984.75	300	477
743	Carrots Greentop Organic	2	PRODUCE	2010	4	1984.62	723	749
20123100000	Tuna & Peas Pasta Salad	8	DELI	2012	2	1984.61	530	559
20680000000	Salmon Atlantic Fillet	16	FISH&SEAFOOD	2010	7	1984.53	152	150
82202300003	O.Whole Milk Glass 64oz CedSum	4	REF GROCERY	2013	12	1984.45	272	324
3338301247	3# Bag O.Pink Lady Apples	2	PRODUCE	2012	11	1984.29	251	261
20635600000	Chicken Wings	13	MEAT	2016	10	1984.25	219	236
76333610249	NY-Style Nova Lox 4oz Spence	16	FISH&SEAFOOD	2016	5	1984.17	212	243
900	DATES Medjool Organic	2	PRODUCE	2012	12	1984.09	384	383
13410	NUTS Almonds Tamari Organic	3	BULK	2014	6	1984.03	261	262
8023	DEPOSIT Cedar Summit Bottle	4	REF GROCERY	2013	6	1984	772	877
13508	NUTS Almonds Raw Tuano Organic	3	BULK	2011	4	1983.98	299	299
9396651245	O.Skim Milk 64oz OV	4	REF GROCERY	2010	10	1983.9	437	487
20130200000	Tuna Salad	8	DELI	2016	9	1983.77	453	483
303	PEARS Bosc/Durondeau Organic	2	PRODUCE	2015	5	1983.77	696	702
563	Peas Snap Organic	2	PRODUCE	2013	3	1983.7	621	608
2190853001	O.Raspberries 10oz CF	6	FROZEN	2014	3	1983.67	411	590
78679109101	Uncured Thick Bacon 16oz Beel	13	MEAT	2016	11	1983.47	211	253
78696901005	O.EV Olive Oil 25.4oz Napa	1	PACKAGED GROCERY	2011	8	1983.31	156	169
588	POTATOES Red Organic	2	PRODUCE	2012	12	1983.22	648	645
72243011016	O.Trilogy Kombucha 16oz GTs	4	REF GROCERY	2011	11	1983.15	465	580
9396651015	O.Whole Milk 64oz OV	4	REF GROCERY	2012	11	1983.03	457	496
8028	Gift Card Added Value	15	MISC P/I	2013	11	1983	12	15
508	Lettuce Red Leaf Organic	2	PRODUCE	2015	9	1982.91	746	749
15214	SNACK Chocolate Almonds Dark	3	BULK	2014	5	1982.9	303	303
556	ONIONS Yellow/Sweet O.	2	PRODUCE	2015	4	1982.72	1373	1426
9396633000	O.Salted Butter 16oz OV 	4	REF GROCERY	2011	9	1982.69	309	325
20587000000	Stuffed Grape Leaves	5	CHEESE	2016	9	1982.66	441	459
191	ORANGES Page Mandarin O.	2	PRODUCE	2016	1	1982.66	611	581
591	POTATOES Russet Organic	2	PRODUCE	2013	5	1982.3	747	752
20633200000	Chicken Thighs	13	MEAT	2014	7	1982.27	334	350
20637000000	Ground Turkey Thigh	13	MEAT	2016	8	1982.16	271	394
604	Lettuce Romaine GoE	2	PRODUCE	2013	8	1982.04	682	718
93	White Baguette	17	BAKEHOUSE	2012	4	1982.04	734	735
771	O.River Root Micro Greens pkg	2	PRODUCE	2014	4	1981.89	323	338
20634600000	Boneless Chicken Thighs TrayPk	13	MEAT	2011	11	1981.85	263	386
20158900000	Garden Fresh Focaccia Sandwich	8	DELI	2015	4	1981.75	499	544
13505	NUTS Almonds Organic	3	BULK	2013	9	1981.73	249	245
20635400000	Cut-Up Whole Chicken 	13	MEAT	2012	10	1981.71	153	162
530	Mushroom White Button Organic	2	PRODUCE	2012	7	1981.55	1037	1043
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2016	3	1981.52	228	245
78679109101	Uncured Thick Bacon 16oz Beel	13	MEAT	2015	3	1981.52	215	246
78679109101	Uncured Thick Bacon 16oz Beel	13	MEAT	2014	3	1981.52	220	244
76777650412	3# Bag O.Granny Smith Apples	2	PRODUCE	2013	6	1981.52	235	247
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2015	5	1981.52	231	243
20647900000	O.SkinlessBonelessChick.Breast	13	MEAT	2012	1	1981.5	178	188
196	ORANGES Tangerine Sunburst O.	2	PRODUCE	2016	12	1981.45	496	481
13692	NUTS Pistachios Raw Organic	3	BULK	2012	1	1981.43	244	239
9396681121	Eggs O.Large 6-pack OV	4	REF GROCERY	2012	11	1981.35	755	765
1460134200	Salted Butter 16oz Hope	4	REF GROCERY	2015	1	1981.35	281	315
1294451231	Multigrain Bread 26oz Wedge	17	BAKEHOUSE	2012	4	1981.3	590	626
359	Cabbage Green Organic	2	PRODUCE	2011	10	1981.26	621	619
20320500000	Sage Rosemary Chicken	8	DELI	2014	10	1980.93	285	286
152	Grapes Green Organic	2	PRODUCE	2012	11	1980.76	255	251
20637200000	Ground Turkey Breast	13	MEAT	2014	2	1980.68	256	305
18280	GRAIN Quinoa Organic	3	BULK	2010	6	1980.64	375	378
13610	NUTS Almonds Roasted No Salt	3	BULK	2013	8	1980.44	305	304
17550	COFFEE Driftless Morning/Kicka	3	BULK	2014	8	1980.28	231	237
3338311987	4# Bag O.Navel Oranges	2	PRODUCE	2014	1	1980.24	287	296
20635400000	Cut-Up Whole Chicken Tray-Pack	13	MEAT	2015	10	1980.19	148	154
20663600000	Pork Bratwurst	13	MEAT	2011	5	1980.06	324	338
1294432273	Whole Wheat Bread 26oz Wedge	17	BAKEHOUSE	2012	8	1980.05	868	989
71375731861	Large Eggs 12ct LoLa	4	REF GROCERY	2015	3	1980.01	467	501
4393	Chicken Hot	8	DELI	2017	1	1980	624	641
8023	DEPOSIT Cedar Summit Bottle	4	REF GROCERY	2014	5	1980	796	894
72243020016	O.Gingerade Kombucha 16oz GTs	4	REF GROCERY	2016	11	1979.76	485	574
13692	NUTS Pistachios Raw Organic	3	BULK	2012	3	1979.62	271	269
359	Cabbage Green Organic	2	PRODUCE	2016	12	1979.19	652	652
9396651225	Organic 2% Milk 64oz OV	4	REF GROCERY	2014	2	1979.04	443	496
69685903149	Extra Large Eggs 12ct LoLa	4	REF GROCERY	2014	2	1979.04	428	493
279	CITRUS Lemon	2	PRODUCE	2016	12	1979.04	1102	1124
20633200000	Chicken Thighs	13	MEAT	2012	6	1978.89	366	413
3022304226	O.Baby Arugula bagged	2	PRODUCE	2013	2	1978.83	528	563
1583900821	Blue Corn Chips 16oz GarE	1	PACKAGED GROCERY	2012	3	1978.83	542	566
3025	Raw Honey 47oz HA	1	PACKAGED GROCERY	2013	9	1978.68	128	129
13505	NUTS Almonds Organic	3	BULK	2013	12	1978.66	218	214
1460134200	Salted Butter 16oz Hope	4	REF GROCERY	2015	6	1978.58	339	387
20503900000	Rochdale Plain String Cheese	5	CHEESE	2012	9	1978.57	677	764
71575610001	Raspberries 6oz pkg.	2	PRODUCE	2011	4	1978.55	421	460
79265601000	4# Bag O.Valencia Oranges	2	PRODUCE	2014	7	1978.46	348	374
20501000000	Mild Cheddar rBST-Free	5	CHEESE	2012	3	1978.42	534	570
13640	NUTS Cashews Whole Roasted NS	3	BULK	2013	3	1978.41	198	198
89954100221	O.Apple Cider 50oz Hoch	2	PRODUCE	2014	9	1978.17	265	283
20675000000	Halibut Fillet	16	FISH&SEAFOOD	2010	7	1977.96	101	102
89906200291	O.Blueberries 6oz pkg	2	PRODUCE	2012	12	1977.79	257	313
9396651225	Organic 2% Milk 64oz OV	4	REF GROCERY	2014	6	1977.68	435	468
15610	NUT BUTTER Almond Smooth	3	BULK	2012	3	1977.68	305	309
550	Leeks Organic	2	PRODUCE	2014	5	1977.55	551	563
20015600000	O.Mango Dried Unsweetened	3	BULK	2016	11	1977.51	386	622
20018500000	O.Raisins Thompson Organic	3	BULK	2014	2	1977.48	613	712
825	TOMATOES Cherry TomatoKing pkg	2	PRODUCE	2012	9	1977.18	457	464
20603500000	Grass-Fed NY Strip Steak 	13	MEAT	2011	4	1977.03	188	226
20632900000	Chicken Breast for Stir-Fry	13	MEAT	2016	2	1977.03	273	369
75928310004	Crispy Wheat Crackers 8oz BtN	1	PACKAGED GROCERY	2012	3	1976.99	604	678
521	Parsley Italian Organic	2	PRODUCE	2011	3	1976.94	1007	1008
3338390203	5# Bag O.Carrots	2	PRODUCE	2014	8	1976.7	313	330
174	CITRUS Grapefruit Red/Pink O.	2	PRODUCE	2014	8	1976.7	539	552
14210	CEREAL Granola Wedge Deli GF	8	DELI	2015	9	1976.42	226	225
771	O.River Root Micro Greens pkg	2	PRODUCE	2015	8	1976.4	309	319
8102	MN Foodshare Donation	15	MISC P/I	2015	3	1976.26	4335	4557
61046210121	4# Bag O.Valencia Oranges	2	PRODUCE	2014	2	1976.04	376	395
390	Collard Greens Organic	2	PRODUCE	2015	2	1975.98	717	756
20125300000	Garlic Lovers Pasta	8	DELI	2012	2	1975.98	590	638
20647500000	Smoked Turkey Breast	13	MEAT	2017	1	1975.94	294	297
20137700000	Tuna & Peas Pasta Salad	8	DELI	2016	2	1975.83	575	621
20635400000	Cut-Up Whole Chicken 	13	MEAT	2013	11	1975.72	151	162
73291313733	White Bath Tissue 12pk 7thG	1	PACKAGED GROCERY	2016	7	1975.7	246	274
467	Cauliflower Local GoE	2	PRODUCE	2013	9	1975.64	681	708
13638	NUTS Cashews Whole Raw Organic	3	BULK	2014	7	1975.6	225	226
20635600000	Chicken Wings	13	MEAT	2016	11	1975.54	181	209
3022304224	O.Baby Spinach bagged	2	PRODUCE	2016	10	1975.34	506	560
3338300960	3# Bag O.Gala Apples	2	PRODUCE	2017	1	1975.24	360	376
20632900000	Chicken Breast for Stir-Fry	13	MEAT	2014	2	1975.24	271	356
20683000000	Wild Caught Shrimp	16	FISH&SEAFOOD	2014	3	1975.15	158	165
75167512125	O.White 8 Tortillas 16oz Stac	4	REF GROCERY	2013	3	1975.05	463	490
9396651015	O.Whole Milk 64oz OV	4	REF GROCERY	2014	3	1974.98	435	482
1460161400	Unsalted Butter 16oz Hope	4	REF GROCERY	2010	9	1974.93	377	414
588	POTATOES Red Organic	2	PRODUCE	2010	3	1974.89	653	660
508	Lettuce Red Leaf Organic	2	PRODUCE	2016	5	1974.85	747	760
154	Grapes Biodynamic Green Org.	2	PRODUCE	2014	10	1974.67	298	282
388	Chard Red Organic	2	PRODUCE	2011	5	1974.67	626	652
187	ORANGES Navel Organic	2	PRODUCE	2010	11	1974.66	887	883
4150830036	Aranciata Rossa Soda 6pk SP	1	PACKAGED GROCERY	2013	8	1974.51	433	506
4157005670	Orig.Unswt.Alm.Breeze 64oz BD	4	REF GROCERY	2016	3	1974.49	343	419
20015600000	O.Mango Dried Unsweetened	3	BULK	2014	6	1974.41	559	925
20125300000	Garlic Lovers Pasta	8	DELI	2011	12	1974.37	545	606
219	APPLES Kiku	2	PRODUCE	2015	3	1974.24	572	570
20018500000	O.Raisins Thompson Organic	3	BULK	2011	12	1974.16	659	800
20161100000	Orchard Brie Turkey Baguette	8	DELI	2010	10	1974.15	352	382
360	Cabbage Red Organic	2	PRODUCE	2010	6	1973.96	453	449
170	Watermelon Organic	2	PRODUCE	2011	5	1973.93	237	243
611	Basil Fresh 	2	PRODUCE	2013	5	1973.93	1355	1351
20685800000	Lake Trout	16	FISH&SEAFOOD	2013	7	1973.85	218	226
672	Pepper Bell TomatoKing 	2	PRODUCE	2016	9	1973.74	665	686
16	Lettuce Green Leaf Organic	2	PRODUCE	2011	2	1973.74	701	717
611	Basil Fresh 	2	PRODUCE	2013	7	1973.68	1254	1242
14	Carrots Bulk Organic	2	PRODUCE	2012	6	1973.61	1210	1208
2250693451	O.Unref.Coconut Oil 14oz Spec	1	PACKAGED GROCERY	2013	12	1973.57	214	243
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2015	11	1973.53	227	243
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2015	12	1973.53	230	245
78679109101	Uncured Thick Bacon 16oz Beel	13	MEAT	2014	9	1973.53	216	242
3338390421	5# Bag O.Texas Grapefruit	2	PRODUCE	2014	2	1973.53	240	247
73291313735	Unbleach.Bath Tissue 12pk 7thG	1	PACKAGED GROCERY	2013	7	1973.53	222	241
7835555000	Plain Greek Yogurt 24oz Gods	4	REF GROCERY	2012	3	1973.48	391	410
13508	NUTS Almonds Raw Tuano Organic	3	BULK	2016	4	1973.32	161	160
3260104100	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2011	1	1973.19	876	898
3338390205	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2012	12	1973.19	881	900
109	APPLES Granny Smith Organic	2	PRODUCE	2011	9	1972.99	634	642
743	Carrots Greentop/Rainbow Org.	2	PRODUCE	2014	3	1972.53	655	669
279	CITRUS Lemon	2	PRODUCE	2014	2	1972.37	1259	1261
359	Cabbage Green Organic	2	PRODUCE	2016	6	1972.29	490	493
1087	St.Paul Bagels	7	BREAD	2010	8	1972.23	475	497
20099000000	Fresh Flower Bouquet	18	FLOWERS	2015	3	1972.2	169	178
20161100000	Orchard Brie Turkey Baguette	8	DELI	2012	9	1972.2	359	390
4157005670	Orig.Unswt.Alm.Breeze 64oz BD	4	REF GROCERY	2015	8	1972.11	430	489
372	Chard Rainbow Organic	2	PRODUCE	2013	2	1972.08	675	711
20320500000	Sage Rosemary Chicken	8	DELI	2012	7	1971.83	303	309
72822901315	Sweets & Beets Chips 6oz Ter	1	PACKAGED GROCERY	2014	5	1971.68	650	771
390	Collard Greens Organic	2	PRODUCE	2013	2	1971.39	617	637
20675000000	Halibut Fillet	16	FISH&SEAFOOD	2013	5	1971.39	95	101
45	O.Whole Seed Boule	17	BAKEHOUSE	2013	1	1971.11	396	402
71575610001	Raspberries 6oz pkg.	2	PRODUCE	2012	5	1971.06	437	492
9396651015	O.Whole Milk 64oz OV	4	REF GROCERY	2013	1	1971.06	450	489
7108	Eggs O.Amish Dozen	4	REF GROCERY	2013	6	1971.06	431	457
45	O.Whole Seed Boule	17	BAKEHOUSE	2013	7	1971.05	368	376
79156777462	O.Spinach 8oz Harmony Valley	2	PRODUCE	2014	10	1970.91	316	359
106	APPLES Fuji Organic	2	PRODUCE	2013	9	1970.76	494	498
20123100000	Tuna & Peas Pasta Salad	8	DELI	2013	9	1970.52	585	628
20637200000	Ground Turkey Breast	13	MEAT	2011	3	1970.46	312	329
20632000000	Chicken Legs	13	MEAT	2014	1	1970.42	311	347
451	Asparagus	2	PRODUCE	2012	11	1970.29	401	398
13508	NUTS Almonds Raw Tuano Organic	3	BULK	2012	1	1970.04	295	295
9.78193E+11	ChinookBook/BlueSky Guide 2012	9	GEN MERCH	2011	9	1970	98	99
1460161400	Unsalted Butter 16oz Hope	4	REF GROCERY	2012	9	1969.99	381	427
20060600000	Organic Medjool Dates	2	PRODUCE	2016	1	1969.82	258	277
15605	NUT BUTTER Almond Crunchy	3	BULK	2012	2	1969.76	288	291
180	CITRUS Lime Organic	2	PRODUCE	2014	11	1969.61	1190	1190
93	White Baguette	17	BAKEHOUSE	2014	9	1969.59	718	731
93	White Baguette	17	BAKEHOUSE	2014	1	1969.59	714	715
72243020048	O.Gingerade Kombucha 48oz GTs	4	REF GROCERY	2016	8	1969.58	219	240
81204900951	O.Strawberries 16oz pkg	2	PRODUCE	2010	4	1969.11	417	458
20695100000	Plain Smoked Salmon	16	FISH&SEAFOOD	2012	8	1968.9	307	350
3338390205	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2012	8	1968.81	871	898
549	ONIONS Red Organic	2	PRODUCE	2011	9	1968.81	1674	1679
63888200200	O.Pumpkin 15oz FrmMkt	1	PACKAGED GROCERY	2014	10	1968.76	527	1109
279	CITRUS Lemon	2	PRODUCE	2012	4	1968.64	1426	1424
13687	NUTS Mixed Roasted No Salt	3	BULK	2015	3	1968.61	186	186
508	Lettuce Red Leaf Organic	2	PRODUCE	2012	2	1968.54	1012	1026
16	Lettuce Green Leaf Organic	2	PRODUCE	2011	9	1968.4	801	823
1087	St.Paul Bagels	7	BREAD	2010	2	1968.34	483	492
20015600000	O.Mango Dried Unsweetened	3	BULK	2016	12	1968.31	397	656
15820	LIQUIDS Olive Oil XtraVirgin O	3	BULK	2010	3	1968.13	223	234
15214	SNACK Choc Almonds Dark	3	BULK	2011	10	1968.12	315	316
750	Carrots Bulk Organic	2	PRODUCE	2016	8	1967.87	1172	1176
581	Pepper Bell Orange Organic	2	PRODUCE	2012	5	1967.85	766	741
20130400000	O.Emerald Sesame Kale	8	DELI	2016	9	1967.77	673	743
82202300003	O.Whole Milk Glass 64oz CedSum	4	REF GROCERY	2014	1	1967.68	278	338
20627000000	Pork Roast Boston Butt Bone-In	13	MEAT	2012	12	1967.39	155	190
13647	NUTS Mixed Deluxe Roasted	3	BULK	2015	11	1967.36	225	228
15457	TRAIL MIX High Antioxidant Org	3	BULK	2015	5	1967.33	230	230
20651700000	85% LeanGroundBeef 50cents Off	13	MEAT	2011	8	1967.28	235	272
60451200105	5# Bag O.Red Potatoes	2	PRODUCE	2011	5	1967.26	328	332
1029	Water Gallon Bulk	1	PACKAGED GROCERY	2016	5	1967.11	1628	1737
9396651015	O.Whole Milk 64oz OV	4	REF GROCERY	2012	10	1967.03	440	491
8011	WEDGE CLASS	15	MISC P/I	2011	3	1967	43	51
20663600000	Pork Bratwurst	13	MEAT	2013	6	1966.85	301	309
3338390205	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2012	2	1966.62	863	890
3338390205	1# Bag O.Peeled Baby Carrots	2	PRODUCE	2012	6	1966.62	869	895
71575610004	O.Raspberries 6oz pkg	2	PRODUCE	2012	1	1966.58	244	285
20573400000	Parmigiano Reggiano Cheese	5	CHEESE	2011	10	1966.41	366	388
732	TOMATOES Early Girl Organic	2	PRODUCE	2013	8	1966.33	516	507
900	Dates Medjool Organic	2	PRODUCE	2010	4	1966.3	380	379
20637200000	Ground Turkey Breast	13	MEAT	2016	5	1966.3	283	326
20018500000	O.Raisins Thompson Organic	3	BULK	2012	4	1966.05	610	723
20158500000	Kale Caesar Salad	8	DELI	2016	8	1966.01	394	406
8023	DEPOSIT Cedar Summit Bottle	4	REF GROCERY	2014	9	1966	787	858
20655500000	Sirloin Tip Steak	13	MEAT	2017	1	1965.93	179	212
9396681121	Eggs O.Large 6-pack OV	4	REF GROCERY	2012	12	1965.81	747	759
571	Pepper Bell Green Organic	2	PRODUCE	2010	2	1965.73	817	804
20635400000	Cut-Up Whole Chicken 	13	MEAT	2015	5	1965.64	159	177
9396600014	O.Whole Milk gallon OV	4	REF GROCERY	2015	10	1965.54	225	243
20295000000	The Works Burrito 	8	DELI	2014	9	1965.54	230	246
3338300034	3# Bag O.Gala Apples	2	PRODUCE	2014	5	1965.54	232	246
17565	COFFEE Peru Medium O./EE	3	BULK	2016	4	1965.47	244	246
20695100000	Plain Smoked Salmon	16	FISH&SEAFOOD	2013	2	1965.47	338	370
162	Melon Honeydew Organic	2	PRODUCE	2011	7	1965.38	319	312
20687200000	Walleye Fillet	16	FISH&SEAFOOD	2011	3	1965.26	151	157
739	Sweet Potato Organic	2	PRODUCE	2011	9	1965.25	563	565
20320500000	Sage Rosemary Chicken	8	DELI	2012	11	1965.24	276	279
595	POTATOES Yellow/Yukon/White O.	2	PRODUCE	2014	8	1965.2	639	645
301	PEARS Bartlett/Packham Organic	2	PRODUCE	2012	6	1965.19	880	892
7835557000	Honey Greek Yogurt 24oz Gods	4	REF GROCERY	2014	9	1965.11	394	419
9396651015	O.Whole Milk 64oz OV	4	REF GROCERY	2015	8	1965.11	376	419
20309800000	Catfish	8	DELI	2015	10	1965.05	357	363
588	POTATOES Red/Mini Red Organic	2	PRODUCE	2017	1	1965.01	669	675
72534226073	O.Diced Tomatoes 28oz MG	1	PACKAGED GROCERY	2010	5	1964.94	641	958
394	Kale Red Organic	2	PRODUCE	2013	8	1964.76	735	758
611	Basil Fresh 	2	PRODUCE	2011	6	1964.66	1377	1367
390	Collard Greens Organic	2	PRODUCE	2014	3	1964.52	739	804
9396651245	O.Skim Milk 64oz OV	4	REF GROCERY	2011	3	1964.45	431	485
20683300000	26-30 Wild Shrimp	16	FISH&SEAFOOD	2016	9	1964.29	234	256
106	APPLES Fuji Organic	2	PRODUCE	2015	1	1964.15	587	577
1294451231	Multigrain Bread 26oz Wedge	17	BAKEHOUSE	2012	9	1964.11	580	609
20295000000	The Works Burrito w/Chicken	8	DELI	2010	5	1963.69	258	281
73291313735	Unbleach.Bath Tissue 12pk 7thG	1	PACKAGED GROCERY	2016	2	1963.68	211	227
20681800000	King Salmon 	16	FISH&SEAFOOD	2011	4	1963.58	104	109
20644000000	Ground Bison	13	MEAT	2010	10	1963.35	231	264
900	Dates Medjool Organic	2	PRODUCE	2010	5	1963.29	433	432
20587000000	Stuffed Grape Leaves	5	CHEESE	2013	7	1963.24	608	657
379	Ginger Root Organic	2	PRODUCE	2010	8	1963.23	1419	1416
559	Shallots Organic	2	PRODUCE	2012	12	1963.11	920	933
7108	Eggs O.Amish Dozen	4	REF GROCERY	2013	4	1963.08	455	465
75167512122	O.WW 8 Tortillas 16oz Stacey	4	REF GROCERY	2014	6	1963.08	456	478
20018500000	O.Raisins Thompson Organic	3	BULK	2015	6	1962.88	498	599
72243060016	O.GingerberryKombucha 16oz GTs	4	REF GROCERY	2016	1	1962.81	449	546
889	Daffodils (bunch)	18	FLOWERS	2016	3	1962.79	413	472
5165109291	O.Creamy Pnut Butter 26oz Mar	1	PACKAGED GROCERY	2010	2	1962.72	317	338
301	PEARS Packham Organic	2	PRODUCE	2011	6	1962.66	860	866
20620000000	Pork Breakfast Links	13	MEAT	2015	3	1962.62	420	431
1460161400	Unsalted Butter 16oz Hope	4	REF GROCERY	2014	11	1962.48	267	307
13500	NUTS Dry Rstd Salt Cashews Org	3	BULK	2012	3	1962.24	176	177
14101	CEREAL Granola Classic Org	3	BULK	2011	12	1962.23	306	308
2250642175	O.EV Olive Oil 25.4oz Spec	1	PACKAGED GROCERY	2014	3	1961.92	150	158
9396651245	O.Skim Milk 64oz OV	4	REF GROCERY	2011	8	1961.7	419	469
13690	NUTS Pistachios Rstd.Salt.Org.	3	BULK	2011	5	1961.52	294	292
3338311960	5# Box O.Clementines	2	PRODUCE	2010	1	1961.49	148	150
211	APPLES Jazz	2	PRODUCE	2012	1	1961.47	757	765
530	Mushroom White Button Organic	2	PRODUCE	2011	6	1961.46	1100	1100
20158500000	Kale Caesar Salad	8	DELI	2016	5	1961.45	436	450
3022304229	O.Whole Romaine Hearts bagged	2	PRODUCE	2012	7	1961.44	591	646
550	Leeks Organic	2	PRODUCE	2012	10	1961.17	772	781
3338390001	3# Bag O.Yellow Onions	2	PRODUCE	2011	4	1961.04	671	695
93	BAGUETTE White	8	DELI	2015	11	1961.01	638	638
1460134200	Salted Butter 16oz Hope	4	REF GROCERY	2016	1	1961.01	232	262
20640000000	Fresh Ground Lamb	13	MEAT	2016	10	1961	178	198
13692	NUTS Pistachios Raw Organic	3	BULK	2010	11	1961	227	224
61046210072	3# Bag O.Pink Lady Apples	2	PRODUCE	2011	3	1960.89	375	400
314	Nectarine Yellow Organic	2	PRODUCE	2015	9	1960.76	563	546
20681800000	Nerka King Salmon 	16	FISH&SEAFOOD	2015	12	1960.7	93	111
