Date	Hour	Sales	Transactions	Items
5/17/2012	10	3023.1	95	837
5/17/2012	11	4361.72	126	1088
5/17/2012	12	5482.14	138	1457
5/17/2012	13	5250.11	158	1430
5/17/2012	14	5331.85	145	1495
5/17/2012	15	5822.78	126	1416
5/17/2012	16	4706.69	109	1263
5/17/2012	17	5653.97	163	1493
5/17/2012	18	5326.34	142	1539
5/17/2012	19	5195.7	143	1408
5/17/2012	20	4647.04	148	1362
5/17/2012	21	4966.84	111	1350
5/17/2012	22	81.43	5	21
5/18/2012	8	428.95	5	50
5/18/2012	9	2952.25	76	782
5/18/2012	10	4065.41	96	950
5/18/2012	11	6530.27	142	1721
5/18/2012	12	6352.6	162	1623
5/18/2012	13	7040.5	166	1849
5/18/2012	14	5159.28	135	1308
5/18/2012	15	5436.5	128	1469
5/18/2012	16	4669.22	123	1101
5/18/2012	17	5185.15	130	1345
5/18/2012	18	5041.82	145	1381
5/18/2012	19	4593.01	143	1291
5/18/2012	20	4424.31	129	1241
5/18/2012	21	2782.92	71	800
5/18/2012	22	61.13	3	21
5/19/2012	8	668.69	7	71
5/19/2012	9	5856.02	124	1449
5/19/2012	10	7498.03	156	1759
5/19/2012	11	8630.32	199	2144
5/19/2012	12	9279.54	181	2454
5/19/2012	13	7917.32	178	2117
5/19/2012	14	5404.46	141	1500
5/19/2012	15	7918.04	164	2015
5/19/2012	16	6022.37	147	1529
5/19/2012	17	5872.83	164	1531
5/19/2012	18	6916.96	146	1770
5/19/2012	19	4910.96	114	1303
5/19/2012	20	3814.8	95	1035
5/19/2012	21	207.76	7	68
5/20/2012	8	424.15	6	54
5/20/2012	9	5364.94	103	1425
5/20/2012	10	7653.29	144	2109
5/20/2012	11	7603.67	165	2097
5/20/2012	12	7894.66	168	2190
5/20/2012	13	8838.56	170	2338
5/20/2012	14	8220.04	163	2285
5/20/2012	15	7987.74	167	2268
5/20/2012	16	8858.84	160	2298
5/20/2012	17	10162.62	193	2771
5/20/2012	18	7160.07	158	1964
5/20/2012	19	7092.05	177	1942
5/20/2012	20	6900.58	149	1930
5/20/2012	21	1254.32	18	315
5/21/2012	7	24.63	1	4
5/21/2012	8	441.03	5	52
5/21/2012	9	2603.24	81	700
5/21/2012	10	3578.71	86	983
5/21/2012	11	6014.43	142	1468
5/21/2012	12	7377.04	162	1859
5/21/2012	13	6210.25	154	1603
5/21/2012	14	5570.57	148	1438
5/21/2012	15	6481.51	155	1741
5/21/2012	16	6623.71	146	1682
5/21/2012	17	6695.09	187	1852
5/21/2012	18	6961.17	193	1926
5/21/2012	19	6523.18	170	1818
5/21/2012	20	5375.38	142	1430
5/21/2012	21	3957.62	110	1134
5/21/2012	22	101.83	3	40
5/22/2012	7	440.44	4	53
5/22/2012	8	14.05	2	5
5/22/2012	9	2924.91	79	621
5/22/2012	10	3293.02	87	747
5/22/2012	11	4501.85	120	1180
5/22/2012	12	5631.22	169	1502
5/22/2012	13	4274.74	136	1124
5/22/2012	14	5447.32	144	1321
5/22/2012	15	5021.95	150	1305
5/22/2012	16	5208.94	143	1345
5/22/2012	17	5971.82	145	1512
5/22/2012	18	6500.29	175	1683
5/22/2012	19	5661.03	139	1491
5/22/2012	20	4373.93	130	1145
5/22/2012	21	4604.81	129	1169
5/22/2012	22	92.64	2	25
5/23/2012	7	237.36	3	35
5/23/2012	8	7.98	1	2
5/23/2012	9	2404.58	77	584
5/23/2012	10	3563.69	85	858
5/23/2012	11	4557.16	128	1142
5/23/2012	12	6192.99	163	1667
5/23/2012	13	4627.22	141	1300
5/23/2012	14	5079.82	134	1339
5/23/2012	15	6464.49	153	1539
5/23/2012	16	4073.27	130	1227
5/23/2012	17	5777.29	155	1626
5/23/2012	18	5328.2	156	1416
5/23/2012	19	5706.56	143	1515
5/23/2012	20	3952.34	105	1034
5/23/2012	21	2451.4	63	617
5/23/2012	22	165.12	6	74
5/24/2012	7	525.59	4	60
5/24/2012	9	2180.66	65	528
5/24/2012	10	3662.02	86	936
5/24/2012	11	5675.23	125	1386
5/24/2012	12	5364.53	140	1434
5/24/2012	13	6123.42	143	1509
5/24/2012	14	5996.46	127	1486
5/24/2012	15	5481.41	130	1441
5/24/2012	16	6539.52	147	1671
5/24/2012	17	4192.21	126	1181
5/24/2012	18	5834.88	167	1625
5/24/2012	19	5550.11	161	1457
5/24/2012	20	5421.75	139	1503
5/24/2012	21	4753.19	110	1235
5/24/2012	22	52.59	1	10
5/25/2012	8	437.95	6	54
5/25/2012	9	4196.98	98	1035
5/25/2012	10	5291.87	129	1264
5/25/2012	11	6626.45	165	1712
5/25/2012	12	6921.8	170	1722
5/25/2012	13	5962.29	145	1534
5/25/2012	14	6641.65	152	1652
5/25/2012	15	6196.37	155	1648
5/25/2012	16	7051.76	159	1863
5/25/2012	17	6313.56	157	1575
5/25/2012	18	5038.56	140	1324
5/25/2012	19	5749.14	140	1494
5/25/2012	20	4933.94	116	1262
5/25/2012	21	3287.69	87	870
5/25/2012	22	90.26	2	17
5/26/2012	8	658.69	6	74
5/26/2012	9	5167.89	124	1336
5/26/2012	10	8145.64	154	2050
5/26/2012	11	6434.81	133	1728
5/26/2012	12	7619.6	148	1988
5/26/2012	13	7421.48	160	2057
5/26/2012	14	9068.47	160	2321
5/26/2012	15	9122.57	167	2387
5/26/2012	16	9389.17	180	2442
5/26/2012	17	6993.19	163	1876
5/26/2012	18	5296.27	138	1382
5/26/2012	19	4306.74	129	1159
5/26/2012	20	4704.62	116	1272
5/26/2012	21	604.59	13	166
5/27/2012	8	402.07	5	51
5/27/2012	9	4259.97	89	1077
5/27/2012	10	6599.09	145	1682
5/27/2012	11	6334.76	135	1641
5/27/2012	12	5504.19	148	1391
5/27/2012	13	7049.37	156	1683
5/27/2012	14	8524.8	158	2152
5/27/2012	15	6689.63	166	1820
5/27/2012	16	5709.4	142	1557
5/27/2012	17	5279.39	150	1451
5/27/2012	18	6691.16	169	1759
5/27/2012	19	4257.59	118	1119
5/27/2012	20	4545.19	88	1088
5/27/2012	21	271.29	8	89
5/28/2012	7	506.38	4	56
5/28/2012	8	-4.99	1	-1
5/28/2012	9	3032.02	69	779
5/28/2012	10	4538.86	98	1100
5/28/2012	11	7184.28	140	1830
5/28/2012	12	5938.65	150	1558
5/28/2012	13	7514.07	180	1963
5/28/2012	14	8064.58	174	2018
5/28/2012	15	7311.65	173	1894
5/28/2012	16	8901.57	205	2357
5/28/2012	17	8258.66	194	2221
5/28/2012	18	7228.14	172	1962
5/28/2012	19	4426.58	126	1223
5/28/2012	20	3757.54	97	989
5/28/2012	21	2108.21	67	629
5/28/2012	22	216.54	1	28
5/29/2012	7	460.38	4	55
5/29/2012	8	150.3	3	8
5/29/2012	9	1901.82	63	487
5/29/2012	10	4362.62	97	1244
5/29/2012	11	4746.94	129	1222
5/29/2012	12	5845.57	148	1495
5/29/2012	13	5267.96	144	1379
5/29/2012	14	6326.64	129	1572
5/29/2012	15	5609.64	138	1474
5/29/2012	16	5735.12	145	1415
5/29/2012	17	6907.41	191	1871
5/29/2012	18	7222.24	194	1966
5/29/2012	19	5705.01	155	1543
5/29/2012	20	6034.56	151	1637
5/29/2012	21	3756.9	108	1120
5/29/2012	22	331.62	4	81
5/30/2012	7	316.08	4	45
5/30/2012	8	-4.87	3	3
5/30/2012	9	2252.6	72	615
5/30/2012	10	3595.92	108	905
5/30/2012	11	5205.51	125	1468
5/30/2012	12	5058.32	137	1199
5/30/2012	13	5508.14	146	1538
5/30/2012	14	5262.32	147	1352
5/30/2012	15	5053.96	130	1270
5/30/2012	16	6077.33	164	1709
5/30/2012	17	6987.48	178	1788
5/30/2012	18	5241.08	151	1474
5/30/2012	19	5174.68	143	1433
5/30/2012	20	4066.52	97	1077
5/30/2012	21	3594.04	106	1054
5/30/2012	22	195.94	4	60
5/31/2012	8	551	6	66
5/31/2012	9	2731.26	83	700
5/31/2012	10	3923.41	108	953
5/31/2012	11	4792.43	112	1224
5/31/2012	12	4857.94	129	1223
5/31/2012	13	4370.84	144	1160
5/31/2012	14	3602.18	103	953
5/31/2012	15	5187.31	135	1353
5/31/2012	16	4733.08	117	1189
5/31/2012	17	5717.33	158	1496
5/31/2012	18	5516.5	165	1503
5/31/2012	19	5142.08	149	1296
5/31/2012	20	5226.68	116	1315
5/31/2012	21	3579.8	111	994
5/31/2012	22	30.01	2	12
6/1/2012	7	422.15	4	51
6/1/2012	8	3.78	1	2
6/1/2012	9	3340.21	91	824
6/1/2012	10	3581.68	91	937
6/1/2012	11	6220.04	154	1580
6/1/2012	12	5735.77	161	1407
6/1/2012	13	6223.48	162	1585
6/1/2012	14	4627.98	123	1259
6/1/2012	15	5951.55	116	1465
6/1/2012	16	6451.27	140	1740
6/1/2012	17	5532.09	142	1354
6/1/2012	18	4361.28	151	1266
6/1/2012	19	4788.19	119	1230
6/1/2012	20	6006.81	142	1663
6/1/2012	21	3915.56	114	1021
6/1/2012	22	73.01	1	18
6/2/2012	8	619.55	6	64
6/2/2012	9	5290.57	102	1292
6/2/2012	10	5198.98	138	1332
6/2/2012	11	7517.31	163	1868
6/2/2012	12	7037.86	158	1875
6/2/2012	13	7782.73	161	2037
6/2/2012	14	8398.99	179	2003
6/2/2012	15	7013.81	156	1649
6/2/2012	16	7795.05	151	1979
6/2/2012	17	8400.32	201	2237
6/2/2012	18	4382.02	140	1167
6/2/2012	19	5064.34	136	1302
6/2/2012	20	4790.79	122	1260
6/2/2012	21	416.41	10	115
6/3/2012	8	407.59	6	52
6/3/2012	9	4764.26	89	1252
6/3/2012	10	7623.07	149	2022
6/3/2012	11	6846.68	144	1753
6/3/2012	12	8444.08	206	2305
6/3/2012	13	8579.06	182	2385
6/3/2012	14	8873.09	177	2375
6/3/2012	15	9103.25	165	2291
6/3/2012	16	7875.96	184	2226
6/3/2012	17	8788.95	201	2325
6/3/2012	18	6072.45	153	1768
6/3/2012	19	4830.22	141	1344
6/3/2012	20	5410.66	123	1385
6/3/2012	21	545.18	13	153
6/4/2012	7	1041.7	4	18
6/4/2012	8	465.08	5	56
6/4/2012	9	2770.03	81	682
6/4/2012	10	3231.34	94	806
6/4/2012	11	5695.46	138	1327
6/4/2012	12	5582.96	150	1464
6/4/2012	13	5755.29	148	1506
6/4/2012	14	6029.98	144	1585
6/4/2012	15	4897.35	144	1270
6/4/2012	16	5179.16	139	1445
6/4/2012	17	5806.26	162	1517
6/4/2012	18	6934.22	165	1883
6/4/2012	19	6852.88	158	1740
6/4/2012	20	5934.03	161	1628
6/4/2012	21	4489.89	120	1183
6/4/2012	22	181.94	5	38
6/5/2012	8	379.71	5	49
6/5/2012	9	3187.27	87	768
6/5/2012	10	3997.41	99	1054
6/5/2012	11	4283.88	120	1119
6/5/2012	12	5309.28	140	1398
6/5/2012	13	4796.08	136	1224
6/5/2012	14	4005.45	126	1052
6/5/2012	15	5306.82	134	1470
6/5/2012	16	5450.66	135	1351
6/5/2012	17	6384.84	142	1716
6/5/2012	18	5974.58	168	1526
6/5/2012	19	4985.42	157	1408
6/5/2012	20	5677.08	156	1487
6/5/2012	21	4900.83	125	1235
6/5/2012	22	146.75	7	47
6/6/2012	7	282.02	4	43
6/6/2012	8	1.19	1	1
6/6/2012	9	2139.75	66	469
6/6/2012	10	3799.49	97	941
6/6/2012	11	6071.06	140	1490
6/6/2012	12	5498.39	161	1536
6/6/2012	13	3789.45	125	981
6/6/2012	14	4300.71	129	1121
6/6/2012	15	5399.42	145	1396
6/6/2012	16	5129.77	151	1327
6/6/2012	17	6385.23	161	1662
6/6/2012	18	4751.05	152	1411
6/6/2012	19	4857.75	135	1295
6/6/2012	20	5111.32	142	1380
6/6/2012	21	3787.93	106	1063
6/6/2012	22	177.32	7	58
6/7/2012	7	520.06	4	60
6/7/2012	9	2716.82	90	678
6/7/2012	10	3486.58	92	842
6/7/2012	11	5317.93	143	1347
6/7/2012	12	5652.37	152	1485
6/7/2012	13	4772.92	126	1306
6/7/2012	14	4891.22	122	1190
6/7/2012	15	4932.75	117	1285
6/7/2012	16	5707.02	120	1382
6/7/2012	17	4208.91	134	1128
6/7/2012	18	5057.96	137	1279
6/7/2012	19	4423.51	120	1148
6/7/2012	20	6003.72	141	1527
6/7/2012	21	4081.41	112	1062
6/7/2012	22	366.2	10	110
6/8/2012	7	79.05	1	13
6/8/2012	8	330.73	5	41
6/8/2012	9	2875.87	79	733
6/8/2012	10	4188.66	107	1104
6/8/2012	11	4587.85	122	1054
6/8/2012	12	4654.01	147	1224
6/8/2012	13	6545.02	174	1713
6/8/2012	14	6014.46	132	1375
6/8/2012	15	6139.69	157	1611
6/8/2012	16	6258.81	138	1640
6/8/2012	17	6573.89	158	1776
6/8/2012	18	6301.32	148	1623
6/8/2012	19	5187.03	141	1381
6/8/2012	20	3581.9	117	978
6/8/2012	21	3142.72	91	839
6/8/2012	22	110.82	3	27
6/9/2012	7	583.4	4	61
6/9/2012	9	5132.23	115	1330
6/9/2012	10	6889.83	164	1793
6/9/2012	11	6633.93	147	1669
6/9/2012	12	7501.57	155	1862
6/9/2012	13	6511.64	137	1630
6/9/2012	14	6742.27	136	1692
6/9/2012	15	7633.36	159	1926
6/9/2012	16	7323.48	156	1878
6/9/2012	17	6214.27	143	1616
6/9/2012	18	5063.82	139	1267
6/9/2012	19	5818.46	144	1515
6/9/2012	20	5115.4	104	1256
6/9/2012	21	181.52	4	53
6/10/2012	8	398.54	5	49
6/10/2012	9	3283.75	102	917
6/10/2012	10	5639.56	108	1447
6/10/2012	11	6650.83	133	1679
6/10/2012	12	7627.14	177	1964
6/10/2012	13	7332.22	155	1835
6/10/2012	14	6722.44	154	1749
6/10/2012	15	6982.76	153	1810
6/10/2012	16	7907.04	170	2127
6/10/2012	17	7875.83	203	2139
6/10/2012	18	7951.08	185	2222
6/10/2012	19	6500.71	149	1769
6/10/2012	20	4200.05	106	1161
6/10/2012	21	174.68	5	52
6/11/2012	7	419.24	4	54
6/11/2012	9	1891.66	68	489
6/11/2012	10	4617.2	107	1106
6/11/2012	11	7428.34	171	1793
6/11/2012	12	5585.56	179	1570
6/11/2012	13	5354.75	144	1406
6/11/2012	14	5703.27	135	1446
6/11/2012	15	5567.33	137	1514
6/11/2012	16	6588.2	149	1618
6/11/2012	17	6670.83	168	1836
6/11/2012	18	6563.33	185	1880
6/11/2012	19	6059.11	160	1666
6/11/2012	20	7308.37	183	1996
6/11/2012	21	5236.45	128	1383
6/11/2012	22	63.69	3	11
6/12/2012	7	421.99	4	53
6/12/2012	8	12.37	2	7
6/12/2012	9	2369.62	53	485
6/12/2012	10	3722.67	83	901
6/12/2012	11	5061.3	122	1240
6/12/2012	12	7021.39	174	1747
6/12/2012	13	5241.94	145	1412
6/12/2012	14	5054.25	133	1299
6/12/2012	15	5422.58	126	1319
6/12/2012	16	4160.96	134	1121
6/12/2012	17	6881.54	165	1810
6/12/2012	18	6214.07	166	1594
6/12/2012	19	5272.06	134	1411
6/12/2012	20	5298.22	155	1483
6/12/2012	21	3053.44	95	797
6/12/2012	22	237.13	5	49
6/13/2012	7	845.29	4	46
6/13/2012	9	1326.62	62	370
6/13/2012	10	2751.45	86	706
6/13/2012	11	5305.74	126	1370
6/13/2012	12	5622.63	145	1394
6/13/2012	13	5448.79	136	1382
6/13/2012	14	4420.26	129	1176
6/13/2012	15	5374.36	127	1356
6/13/2012	16	4654.93	129	1349
6/13/2012	17	4764.75	133	1248
6/13/2012	18	5434.58	146	1421
6/13/2012	19	4988.11	136	1373
6/13/2012	20	5093.62	136	1279
6/13/2012	21	4659.7	113	1147
6/13/2012	22	169.23	5	53
6/14/2012	6	422.95	3	44
6/14/2012	7	115.8	1	16
6/14/2012	8	15.16	1	5
6/14/2012	9	2176.42	67	510
6/14/2012	10	1550.58	58	392
6/14/2012	11	5325.74	115	1299
6/14/2012	12	4269.14	108	1068
6/14/2012	13	4152.77	129	1122
6/14/2012	14	4775.24	143	1309
6/14/2012	15	6196.43	143	1647
6/14/2012	16	6096.1	140	1542
6/14/2012	17	5510.84	132	1384
6/14/2012	18	5970.97	164	1633
6/14/2012	19	4202.93	133	1223
6/14/2012	20	4685.45	109	1138
6/14/2012	21	3151.85	98	839
6/14/2012	22	19.93	1	7
6/15/2012	7	429.32	4	51
6/15/2012	8	12.96	2	5
6/15/2012	9	3305.34	88	813
6/15/2012	10	3670.91	110	982
6/15/2012	11	5671.27	144	1342
6/15/2012	12	6621.75	157	1663
6/15/2012	13	6129.7	147	1569
6/15/2012	14	6325.81	138	1408
6/15/2012	15	4935.94	127	1221
6/15/2012	16	6062.19	143	1609
6/15/2012	17	6061.68	149	1631
6/15/2012	18	6456.68	160	1646
6/15/2012	19	4215.61	131	1091
6/15/2012	20	4360.39	102	1001
6/15/2012	21	3786.85	95	969
6/15/2012	22	154.27	3	45
6/16/2012	8	562.79	5	63
6/16/2012	9	5534.7	121	1373
6/16/2012	10	7137.77	133	1667
6/16/2012	11	7039.78	145	1851
6/16/2012	12	8456.62	171	2168
6/16/2012	13	6721.8	147	1790
6/16/2012	14	8746.76	161	2106
6/16/2012	15	7611.84	162	1788
6/16/2012	16	6418.12	172	1645
6/16/2012	17	6552.34	162	1788
6/16/2012	18	5206.29	135	1383
6/16/2012	19	5734.07	139	1406
6/16/2012	20	3869.42	117	1096
6/16/2012	21	443.71	11	121
6/17/2012	8	394.3	4	48
6/17/2012	9	4758.55	99	1212
6/17/2012	10	4390.21	93	1028
6/17/2012	11	6436.71	147	1701
6/17/2012	12	5648.63	150	1492
6/17/2012	13	7442.49	176	1981
6/17/2012	14	7440.02	140	1966
6/17/2012	15	8188.12	157	2026
6/17/2012	16	8990.36	167	2310
6/17/2012	17	8060.43	158	2183
6/17/2012	18	6192.21	144	1619
6/17/2012	19	6582.87	161	1787
6/17/2012	20	5250.81	127	1398
6/17/2012	21	545.58	10	132
6/18/2012	7	434.34	4	54
6/18/2012	9	1622.11	54	451
6/18/2012	10	2979.28	79	822
6/18/2012	11	5417.05	129	1376
6/18/2012	12	4690.16	136	1207
6/18/2012	13	6984.84	160	1823
6/18/2012	14	6297.24	143	1524
6/18/2012	15	4512.65	157	1269
6/18/2012	16	5837.81	142	1576
6/18/2012	17	5459.47	149	1462
6/18/2012	18	5264.81	162	1399
6/18/2012	19	5949.77	164	1563
6/18/2012	20	5743.2	160	1571
6/18/2012	21	4583.08	109	1168
6/18/2012	22	178.5	4	48
6/19/2012	7	438.75	4	54
6/19/2012	8	7.95	1	3
6/19/2012	9	2706.08	76	715
6/19/2012	10	3173.28	86	845
6/19/2012	11	4720.18	140	1286
6/19/2012	12	5296.9	144	1385
6/19/2012	13	5347.22	120	1326
6/19/2012	14	5604.4	158	1469
6/19/2012	15	6144.24	152	1531
6/19/2012	16	5010.58	143	1377
6/19/2012	17	4337.19	131	1156
6/19/2012	18	5857.01	179	1627
6/19/2012	19	6376.73	184	1632
6/19/2012	20	5582.15	140	1489
6/19/2012	21	3659.44	111	975
6/19/2012	22	65.32	4	19
6/20/2012	7	308.85	4	46
6/20/2012	8	63.79	2	9
6/20/2012	9	2101.76	90	591
6/20/2012	10	3561.17	98	979
6/20/2012	11	4296.8	115	1058
6/20/2012	12	4614.56	141	1199
6/20/2012	13	4672.41	137	1351
6/20/2012	14	3936.55	100	1096
6/20/2012	15	5870.6	131	1490
6/20/2012	16	5062.28	129	1452
6/20/2012	17	5750.32	159	1538
6/20/2012	18	4744.33	136	1262
6/20/2012	19	4278.5	111	1151
6/20/2012	20	4346.45	111	1171
6/20/2012	21	3363.69	76	873
6/20/2012	22	262.22	5	63
6/21/2012	7	472.89	4	54
6/21/2012	8	3.98	1	2
6/21/2012	9	1946.34	63	545
6/21/2012	10	3699.26	92	897
6/21/2012	11	3193.02	103	890
6/21/2012	12	5190.57	143	1299
6/21/2012	13	4468.28	132	1137
6/21/2012	14	5239.87	142	1437
6/21/2012	15	6060.33	134	1499
6/21/2012	16	5202.05	143	1359
6/21/2012	17	4783.7	161	1407
6/21/2012	18	5269.73	147	1331
6/21/2012	19	4562.25	152	1286
6/21/2012	20	4157.48	132	1162
6/21/2012	21	4769.25	117	1332
6/21/2012	22	183.66	4	34
6/22/2012	8	364	4	48
6/22/2012	9	2458.71	82	637
6/22/2012	10	4720.04	113	1218
6/22/2012	11	5683.61	143	1321
6/22/2012	12	5943.99	168	1501
6/22/2012	13	6367.92	152	1558
6/22/2012	14	6788.17	148	1680
6/22/2012	15	6168.5	149	1566
6/22/2012	16	7087.05	154	1803
6/22/2012	17	5903.25	147	1504
6/22/2012	18	5293.06	136	1304
6/22/2012	19	4756.45	135	1252
6/22/2012	20	4424.03	108	1107
6/22/2012	21	3339.11	105	878
6/22/2012	22	195.43	4	43
6/23/2012	7	549.99	4	60
6/23/2012	8	10.34	2	5
6/23/2012	9	4667.59	90	1082
6/23/2012	10	6374.2	127	1673
6/23/2012	11	6068.81	148	1556
6/23/2012	12	6923.86	154	1743
6/23/2012	13	6455.97	152	1745
6/23/2012	14	9006.44	169	2291
6/23/2012	15	6786.19	141	1758
6/23/2012	16	5926.74	135	1634
6/23/2012	17	7282.6	170	1958
6/23/2012	18	5566.75	139	1393
6/23/2012	19	3750.84	109	1010
6/23/2012	20	3427.26	122	969
6/23/2012	21	308.96	11	71
6/24/2012	8	388.19	5	49
6/24/2012	9	2745	88	735
6/24/2012	10	5835.42	124	1510
6/24/2012	11	6396.01	152	1710
6/24/2012	12	8359.83	165	2222
6/24/2012	13	7149.44	165	1866
6/24/2012	14	7294.77	156	1769
6/24/2012	15	7914.51	171	2190
6/24/2012	16	8355.15	186	2190
6/24/2012	17	7942.67	196	2242
6/24/2012	18	6412.95	167	1713
6/24/2012	19	7412.8	170	2002
6/24/2012	20	5771.83	141	1629
6/24/2012	21	854.68	20	266
6/25/2012	7	437.65	4	54
6/25/2012	8	6.66	2	4
6/25/2012	9	1964.83	82	541
6/25/2012	10	4029.51	94	925
6/25/2012	11	5190.35	126	1298
6/25/2012	12	6541.5	162	1684
6/25/2012	13	4843.07	136	1315
6/25/2012	14	5915.13	136	1530
6/25/2012	15	7490	150	1583
6/25/2012	16	4833.91	137	1380
6/25/2012	17	5779.96	151	1532
6/25/2012	18	6654.54	175	1774
6/25/2012	19	6281.89	165	1679
6/25/2012	20	5662.57	151	1572
6/25/2012	21	5483.97	119	1462
6/25/2012	22	335.05	9	106
6/26/2012	7	408.14	4	53
6/26/2012	9	2641.68	83	670
6/26/2012	10	4096.4	108	1041
6/26/2012	11	3678.6	103	972
6/26/2012	12	4657.12	148	1212
6/26/2012	13	5296.6	129	1376
6/26/2012	14	5633.52	152	1504
6/26/2012	15	4887.17	140	1352
6/26/2012	16	5468.81	155	1454
6/26/2012	17	5493.27	152	1576
6/26/2012	18	5843.99	173	1598
6/26/2012	19	4747.81	148	1288
6/26/2012	20	5124.29	138	1372
6/26/2012	21	4023.09	104	1134
6/26/2012	22	298.46	8	73
6/27/2012	7	316.01	4	45
6/27/2012	8	1.99	1	1
6/27/2012	9	2105.5	70	577
6/27/2012	10	3154.11	85	813
6/27/2012	11	4825.99	113	1189
6/27/2012	12	5766.24	164	1528
6/27/2012	13	4803.49	114	1311
6/27/2012	14	5589.45	145	1417
6/27/2012	15	4845.47	116	1226
6/27/2012	16	5451.98	143	1407
6/27/2012	17	4755.9	137	1390
6/27/2012	18	5428.92	144	1456
6/27/2012	19	4325.65	129	1119
6/27/2012	20	4428.73	133	1177
6/27/2012	21	4233.47	105	1053
6/27/2012	22	504.81	11	133
6/28/2012	7	354.14	4	49
6/28/2012	8	120.53	1	8
6/28/2012	9	2021.28	60	518
6/28/2012	10	3890.35	101	995
6/28/2012	11	4574.77	116	1162
6/28/2012	12	4518.77	133	1186
6/28/2012	13	6573.56	139	1612
6/28/2012	14	4576.76	112	1060
6/28/2012	15	5678.8	138	1402
6/28/2012	16	5768.28	126	1437
6/28/2012	17	4941.2	140	1257
6/28/2012	18	5217.43	162	1345
6/28/2012	19	4234.91	143	1191
6/28/2012	20	4734.52	130	1193
6/28/2012	21	5250.69	119	1278
6/28/2012	22	276.37	6	75
6/29/2012	7	370.39	4	49
6/29/2012	8	11.73	2	3
6/29/2012	9	2380.8	69	556
6/29/2012	10	3927.54	105	1043
6/29/2012	11	4517.04	129	1159
6/29/2012	12	6688.94	199	1707
6/29/2012	13	4818.84	132	1178
6/29/2012	14	5790.01	138	1477
6/29/2012	15	6679.45	144	1497
6/29/2012	16	5128.95	142	1340
6/29/2012	17	7990.17	184	2019
6/29/2012	18	5287.8	148	1404
6/29/2012	19	6029.94	139	1540
6/29/2012	20	4477.81	138	1138
6/29/2012	21	4744.84	94	1172
6/29/2012	22	178.49	7	58
6/30/2012	7	573.24	4	61
6/30/2012	8	30.25	6	9
6/30/2012	9	6423.06	121	1710
6/30/2012	10	6385.08	146	1682
6/30/2012	11	6297.32	136	1548
6/30/2012	12	8165.55	187	2170
6/30/2012	13	7590.7	158	1913
6/30/2012	14	6476.3	137	1500
6/30/2012	15	6674.07	151	1677
6/30/2012	16	6622.75	129	1752
6/30/2012	17	5128.5	127	1396
6/30/2012	18	3900.19	116	1035
6/30/2012	19	4154.51	104	1040
6/30/2012	20	5179.37	125	1296
6/30/2012	21	330.65	11	75
7/1/2012	8	386.4	4	48
7/1/2012	9	3989.75	93	1060
7/1/2012	10	7263.54	135	1825
7/1/2012	11	8379.65	158	2060
7/1/2012	12	6174.35	166	1666
7/1/2012	13	8005.82	171	2163
7/1/2012	14	6613.94	142	1631
7/1/2012	15	7123.38	134	1897
7/1/2012	16	8546.75	179	2293
7/1/2012	17	7013.27	173	1798
7/1/2012	18	8811.51	185	2218
7/1/2012	19	4970.55	133	1339
7/1/2012	20	4082.41	102	1134
7/1/2012	21	644.38	16	167
7/2/2012	7	407.24	4	54
7/2/2012	9	2353.87	75	647
7/2/2012	10	3465.78	90	942
7/2/2012	11	5401.6	124	1367
7/2/2012	12	6233.26	148	1631
7/2/2012	13	5367.83	143	1332
7/2/2012	14	5620.56	157	1572
7/2/2012	15	5441.53	117	1297
7/2/2012	16	5226.72	135	1333
7/2/2012	17	7682.75	163	1996
7/2/2012	18	7302.5	166	2011
7/2/2012	19	6391.12	165	1836
7/2/2012	20	4710.23	120	1287
7/2/2012	21	4538.06	93	1151
7/2/2012	22	28.6	3	15
7/3/2012	7	119.87	2	17
7/3/2012	8	246.94	5	34
7/3/2012	9	2998.26	87	766
7/3/2012	10	3960.96	100	954
7/3/2012	11	6583.41	145	1760
7/3/2012	12	6494.49	164	1591
7/3/2012	13	6626.41	151	1557
7/3/2012	14	5233.81	133	1337
7/3/2012	15	6782.09	151	1718
7/3/2012	16	5893.32	163	1471
7/3/2012	17	6348.44	164	1659
7/3/2012	18	6416.02	175	1753
7/3/2012	19	5077.62	156	1382
7/3/2012	20	4726.28	143	1257
7/3/2012	21	4177.58	106	1162
7/3/2012	22	146.72	7	53
7/4/2012	7	274.05	3	33
7/4/2012	9	3653.19	99	915
7/4/2012	10	3965.6	136	1059
7/4/2012	11	5275.19	109	1282
7/4/2012	12	7206.29	188	1815
7/4/2012	13	5944.66	150	1580
7/4/2012	14	7546.8	174	1917
7/4/2012	15	5278.96	146	1398
7/4/2012	16	5374.93	161	1397
7/4/2012	17	4555.53	117	1131
7/4/2012	18	335.07	6	91
7/5/2012	7	423.42	3	45
7/5/2012	8	7.36	1	4
7/5/2012	9	1935.27	63	513
7/5/2012	10	2723.19	86	728
7/5/2012	11	4466.5	120	1186
7/5/2012	12	4500.43	119	1121
7/5/2012	13	3879.01	118	1043
7/5/2012	14	6251.86	146	1584
7/5/2012	15	4846.1	147	1190
7/5/2012	16	4120.35	117	1090
7/5/2012	17	4667.91	140	1202
7/5/2012	18	5221.34	158	1429
7/5/2012	19	3676.29	120	1000
7/5/2012	20	3622.31	117	1000
